8.4,REQUIRED,..\src\system_config\default\framework\system\clk\src\sys_clk_pic32mz.c:344:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\clk\src\sys_clk_pic32mz.c:373:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
14.4,REQUIRED,..\src\system_config\default\framework\system\clk\src\sys_clk_pic32mz.c:347:8,"The controlling expression of an if statement and the controlling expression of an iteration statement shall have essentially Boolean type"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:53:0,"information: Include file: "system/devcon/src/sys_devcon_local.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:54:0,"information: Include file: "peripheral/int/plib_int.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:55:0,"information: Include file: "peripheral/devcon/plib_devcon.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:56:0,"information: Include file: "peripheral/osc/plib_osc.h" not found. [missingInclude]"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:101:16,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:135:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:162:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:182:12,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:204:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:239:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:270:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:299:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:319:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:339:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:364:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:389:32,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:71:19,"A compatible declaration shall be visible when an object or function with external linkage is defined"
16.6,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon.c:206:5,"Every switch statement shall have at least two switch clauses"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon_local.h:54:0,"information: Include file: <stdint.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon_local.h:55:0,"information: Include file: <stdbool.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon_local.h:56:0,"information: Include file: <stddef.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon_local.h:58:0,"information: Include file: "system_config.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon_local.h:59:0,"information: Include file: "system/devcon/sys_devcon.h" not found. [missingInclude]"
8.2,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_local.h:136:48,"Function types shall be in prototype form with named parameters"
8.2,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_local.h:138:48,"Function types shall be in prototype form with named parameters"
8.2,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_local.h:139:49,"Function types shall be in prototype form with named parameters"
8.2,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_local.h:140:57,"Function types shall be in prototype form with named parameters"
8.2,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_local.h:141:49,"Function types shall be in prototype form with named parameters"
8.2,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_local.h:143:48,"Function types shall be in prototype form with named parameters"
8.2,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_local.h:144:48,"Function types shall be in prototype form with named parameters"
21.1,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_local.h:45:0,"define and undef directives shall not be used on a reserved identifier or reserved macro name"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:52:0,"information: Include file: <xc.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:53:0,"information: Include file: <cp0defs.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:55:0,"information: Include file: "peripheral/int/plib_int.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:56:0,"information: Include file: "peripheral/pcache/plib_pcache.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:96:10,"style: Unused variable: ecc [unusedVariable]"
2.2,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:129:14,"There shall be no dead code"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:124:22,"note: int_flag is assigned"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:129:14,"note: int_flag is overwritten"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:93:32,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:162:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:184:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:204:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:224:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:245:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:265:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:285:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:305:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:326:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:347:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:370:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:391:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:417:21,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:438:8,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:458:8,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:478:8,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:498:8,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:518:8,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:538:8,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:558:8,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:578:8,"A compatible declaration shall be visible when an object or function with external linkage is defined"
15.6,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:107:9,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:109:14,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:111:14,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\system_config\default\framework\system\devcon\src\sys_devcon_pic32mz.c:113:9,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
General issue,ADVISORY,..\src\system_config\default\framework\system\devcon\sys_devcon.h:53:0,"information: Include file: "system/system.h" not found. [missingInclude]"
3.1,REQUIRED,..\src\system_config\default\framework\system\devcon\sys_devcon.h:182:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\src\system_config\default\framework\system\devcon\sys_devcon.h:238:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\src\system_config\default\framework\system\devcon\sys_devcon.h:296:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\src\system_config\default\framework\system\devcon\sys_devcon.h:342:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\src\system_config\default\framework\system\devcon\sys_devcon.h:394:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\src\system_config\default\framework\system\devcon\sys_devcon.h:476:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\src\system_config\default\framework\system\devcon\sys_devcon.h:511:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
21.1,REQUIRED,..\src\system_config\default\framework\system\devcon\sys_devcon.h:45:0,"define and undef directives shall not be used on a reserved identifier or reserved macro name"
General issue,ADVISORY,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:51:0,"information: Include file: "system_config.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:52:0,"information: Include file: "system/ports/sys_ports.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:53:0,"information: Include file: "peripheral/devcon/plib_devcon.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:54:0,"information: Include file: "peripheral/ports/plib_ports.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:55:0,"information: Include file: "peripheral/int/plib_int.h" not found. [missingInclude]"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:71:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:166:17,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:187:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:208:17,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:231:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:254:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:277:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:308:17,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:329:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:351:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:378:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:406:17,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:436:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:460:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:484:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:511:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:554:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:581:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:607:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:633:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:660:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:693:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:721:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:746:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:772:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:796:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:820:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:844:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:868:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:900:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:929:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:960:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:987:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:1014:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:1041:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:1070:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:1098:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:1127:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
16.4,REQUIRED,..\src\system_config\default\framework\system\ports\src\sys_ports_static.c:518:9,"Every switch statement shall have a default label"
General issue,ADVISORY,..\src\system_config\default\system_definitions.h:47:0,"information: Include file: <stdint.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\src\system_config\default\system_definitions.h:48:0,"information: Include file: <stddef.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\src\system_config\default\system_definitions.h:49:0,"information: Include file: <stdbool.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\src\system_config\default\system_definitions.h:50:0,"information: Include file: "system/common/sys_common.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\system_definitions.h:51:0,"information: Include file: "system/common/sys_module.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\system_definitions.h:52:0,"information: Include file: "system/devcon/sys_devcon.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\system_definitions.h:53:0,"information: Include file: "system/clk/sys_clk.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\system_definitions.h:54:0,"information: Include file: "system/int/sys_int.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\system_definitions.h:55:0,"information: Include file: "system/ports/sys_ports.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\system_definitions.h:56:0,"information: Include file: "app.h" not found. [missingInclude]"
21.1,REQUIRED,..\src\system_config\default\system_definitions.h:40:0,"define and undef directives shall not be used on a reserved identifier or reserved macro name"
General issue,ADVISORY,..\src\system_config\default\system_exceptions.c:45:0,"information: Include file: <xc.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\src\system_config\default\system_exceptions.c:48:0,"information: Include file: "system/debug/sys_debug.h" not found. [missingInclude]"
8.4,REQUIRED,..\src\system_config\default\system_exceptions.c:125:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
21.1,REQUIRED,..\src\system_config\default\system_config.h:50:0,"define and undef directives shall not be used on a reserved identifier or reserved macro name"
3.1,REQUIRED,..\src\system_config\default\system_init.c:169:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\src\system_config\default\system_init.c:171:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\src\system_config\default\system_init.c:174:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\src\system_config\default\system_init.c:177:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\src\system_config\default\system_init.c:179:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\src\system_config\default\system_init.c:182:1,"The character sequences slash-asterisk and double slash shall not be used within a comment"
8.4,REQUIRED,..\src\system_config\default\system_init.c:162:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
General issue,ADVISORY,..\src\system_config\default\system_interrupt.c:62:0,"information: Include file: "system/common/sys_common.h" not found. [missingInclude]"
General issue,ADVISORY,..\src\system_config\default\system_interrupt.c:63:0,"information: Include file: "app.h" not found. [missingInclude]"
8.4,REQUIRED,..\src\system_config\default\system_tasks.c:72:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:175:0,"style: The function 'OSAL_SEM_Create' is never used. [unusedFunction]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:195:0,"style: The function 'OSAL_SEM_Delete' is never used. [unusedFunction]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:203:0,"style: The function 'OSAL_SEM_Pend' is never used. [unusedFunction]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:225:0,"style: The function 'OSAL_SEM_Post' is never used. [unusedFunction]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:239:0,"style: The function 'OSAL_SEM_PostISR' is never used. [unusedFunction]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:248:0,"style: The function 'OSAL_SEM_GetCount' is never used. [unusedFunction]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:256:0,"style: The function 'OSAL_MUTEX_Create' is never used. [unusedFunction]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:265:0,"style: The function 'OSAL_MUTEX_Delete' is never used. [unusedFunction]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:273:0,"style: The function 'OSAL_MUTEX_Lock' is never used. [unusedFunction]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:286:0,"style: The function 'OSAL_MUTEX_Unlock' is never used. [unusedFunction]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\osal\osal_impl_basic.h:313:0,"style: The function 'OSAL_Name' is never used. [unusedFunction]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\int\src\sys_int_pic32.c:85:0,"style: The function 'SYS_INT_Initialize' is never used. [unusedFunction]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\int\src\sys_int_pic32.c:153:0,"style: The function 'SYS_INT_Disable' is never used. [unusedFunction]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\int\src\sys_int_pic32.c:181:0,"style: The function 'SYS_INT_SourceDisable' is never used. [unusedFunction]"
General issue,ADVISORY,..\..\..\..\..\..\microchip\harmony\v2_06\framework\system\int\src\sys_int_pic32.c:216:0,"style: The function 'SYS_INT_ExternalInterruptTriggerSet' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\app.c:114:0,"style: The function 'APP_Initialize' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_can.c:80:0,"style: The function 'CAN_PARSER' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_can.c:464:0,"style: The function 'CAN_WRITE_2' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_can.c:503:0,"style: The function 'CAN_READ_1' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_can.c:558:0,"style: The function 'CAN_READ_2' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_can.c:629:0,"style: The function 'CAN_RECEIVE_CHANNEL_SET_2' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_can.c:664:0,"style: The function 'CAN_ENABLE_FILTER_2' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_can.c:673:0,"style: The function 'CAN_DISABLE_FILTER_2' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_can.c:694:0,"style: The function 'CAN_FILTER_MASK_CONFIG_2' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_can.c:718:0,"style: The function 'CAN_FILTER_CONFIG_2' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_can.c:744:0,"style: The function 'CAN_FILTER_2_CHANNEL_LINK_2' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_initialization.c:423:0,"style: The function 'Initialize_Variables' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_initialization.c:432:0,"style: The function 'Initialize_IO' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_initialization.c:1103:0,"style: The function 'Initialize_UART1' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_math.c:8:0,"style: The function 'Change_PMode' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_math.c:17:0,"style: The function 'Switch_FET' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_math.c:22:0,"style: The function 'MCU_Self_Test' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_spi.c:24:0,"style: The function 'Write_SpiSlave' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_task.c:19:0,"style: The function 'Task_ADC_Measure' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_task.c:69:0,"style: The function 'Task_Lidar_Handler' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_task.c:92:0,"style: The function 'Task_Power_Handler' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_task.c:195:0,"style: The function 'Task_IO_Handler' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_task.c:266:0,"style: The function 'Task_SF_Total' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_task.c:851:0,"style: The function 'MotorController_FET_OnOff' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_task.c:863:0,"style: The function 'SolenoidControl' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_task.c:924:0,"style: The function 'CommDataHandler' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_task.c:1094:0,"style: The function 'DebugDataHandler' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\function_task.c:1182:0,"style: The function 'Task_SF_ChannelCheck' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\system_config\default\framework\system\clk\src\sys_clk_pic32mz.c:209:0,"style: The function 'SYS_CLK_PeripheralFrequencyGet' is never used. [unusedFunction]"
General issue,ADVISORY,..\src\system_config\default\framework\system\clk\src\sys_clk_pic32mz.c:279:0,"style: The function 'SYS_CLK_ReferenceFrequencyGet' is never used. [unusedFunction]"
